,ID,Name,Sex,Height,Weight,Team,Year,Sport
81946,41610,Mximo Gonzlez Mereira,M,175.0,70.0,Argentina-1,2016,Tennis
81950,41613,Melissa Ann Gonzalez,F,161.0,58.0,United States,2012,Hockey
81951,41613,Melissa Ann Gonzalez,F,161.0,58.0,United States,2016,Hockey
81962,41619,Misleydis Gonzlez Tamayo,F,186.0,83.0,Cuba,2012,Athletics
81971,41624,Norma Gonzlez Camilde,F,172.0,58.0,Colombia,2012,Athletics
81984,41632,Raquel Gonzlez Campos,F,168.0,58.0,Spain,2016,Athletics
82012,41642,Rodrigo Gonzlez Lpez,M,180.0,69.0,Mexico,2016,Triathlon
82018,41645,Rubn Oscar Gonzlez,M,180.0,90.0,Argentina,2010,Luge
82020,41647,Santiago Gonzlez Torre,M,190.0,92.0,Mexico,2016,Tennis
82027,41652,Sergio Reynaldo Gonzlez Bayard,M,192.0,89.0,Cuba,2016,Beach Volleyball
82032,41655,Enrique Toms Gonzlez Seplveda,M,171.0,55.0,Chile,2012,Gymnastics
82034,41655,Enrique Toms Gonzlez Seplveda,M,171.0,55.0,Chile,2016,Gymnastics
82036,41656,rsula Sarah Gonzlez Garate,F,171.0,71.0,Mexico,2012,Fencing
82037,41656,rsula Sarah Gonzlez Garate,F,171.0,71.0,Mexico,2016,Fencing
82048,41662,Yosvani Gonzlez Nicols,M,196.0,85.0,Cuba,2016,Volleyball
82050,41663,Yumari Gonzlez Valdinieso,F,170.0,61.0,Cuba,2012,Cycling
82069,41670,Kyle Good,M,183.0,88.0,Ireland,2016,Hockey
82092,41686,Daniel Goodfellow,M,167.0,58.0,Great Britain,2016,Diving
82094,41688,Michael Goodfellow,M,184.0,88.0,Great Britain,2014,Curling
82116,41695,Paul Martin Goodison,M,180.0,78.0,Great Britain,2012,Sailing
82117,41696,Anna Goodman,F,178.0,75.0,Canada,2010,Alpine Skiing
82124,41701,Molly Goodman,F,183.0,80.0,Australia,2016,Rowing
82146,41712,Britt Goodwin,F,163.0,68.0,Great Britain,2012,Handball
82163,41720,Marquise Derell Goodwin,M,178.0,82.0,United States,2012,Athletics
82171,41727,Michelle Goos,F,178.0,62.0,Netherlands,2016,Handball
82183,41734,Dennis Goossens,M,160.0,65.0,Belgium,2016,Gymnastics
82197,41743,Thonakal Gopi,M,166.0,56.0,India,2016,Athletics
82221,41756,Daniel Grak,M,178.0,77.0,Poland,2016,Table Tennis
82228,41762,Antonia Pia Anna Gransson,F,169.0,65.0,Sweden,2012,Football
82240,41768,Stepan Gorbachov,M,171.0,63.0,Kazakhstan,2012,Gymnastics
82262,41780,Anna Yuryevna Gorchyonok,F,162.0,51.0,Belarus,2016,Trampolining
82263,41781,Timofey Dmitriyevich Gordeychik,M,171.0,63.0,Belarus,2012,Diving
82264,41782,Mikhail Nikolayevich Gordeychuk,M,173.0,65.0,Belarus,2012,Football
82266,41784,Irina Andreyevna Gordeyeva,F,185.0,55.0,Russia,2012,Athletics
82283,41795,Chrisann Gordon,F,168.0,65.0,Jamaica,2016,Athletics
82300,41806,Jehue Gordon,M,188.0,81.0,Trinidad and Tobago,2012,Athletics
82301,41806,Jehue Gordon,M,188.0,81.0,Trinidad and Tobago,2016,Athletics
82306,41810,Lalonde Keida Gordon,M,179.0,83.0,Trinidad and Tobago,2012,Athletics
82308,41810,Lalonde Keida Gordon,M,179.0,83.0,Trinidad and Tobago,2016,Athletics
82323,41819,Winston Alanzo Gordon,M,187.0,90.0,Great Britain,2012,Judo
82356,41838,Martino Goretti,M,186.0,73.0,Italy,2012,Rowing
82357,41838,Martino Goretti,M,186.0,73.0,Italy,2016,Rowing
82358,41839,Leon Goretzka,M,189.0,79.0,Germany,2016,Football
82367,41847,Julia Grges,F,180.0,69.0,Germany,2012,Tennis
82368,41847,Julia Grges,F,180.0,69.0,Germany-1,2012,Tennis
82371,41849,Elisabeth Grgl,F,167.0,66.0,Austria,2010,Alpine Skiing
82376,41849,Elisabeth Grgl,F,167.0,66.0,Austria,2014,Alpine Skiing
82385,41853,Michelle Gorgone,F,160.0,77.0,United States,2010,Snowboarding
82393,41859,Karina Khavazhevna Goricheva,F,160.0,63.0,Kazakhstan,2016,Weightlifting
82405,41869,Giulia Gorlero,F,180.0,73.0,Italy,2012,Water Polo
82406,41869,Giulia Gorlero,F,180.0,73.0,Italy,2016,Water Polo
82428,41879,Melissa Anne Gorman,F,180.0,65.0,Australia,2012,Swimming
82436,41884,Ronan Gormley,M,174.0,74.0,Ireland,2016,Hockey
82483,41902,Sergey Andreyevich Gorovoy,M,192.0,105.0,Kazakhstan,2012,Water Polo
82494,41909,Katrina-Lee Gorry,F,154.0,54.0,Australia,2016,Football
82498,41910,Petar Gora,M,180.0,82.0,Croatia,2012,Shooting
82499,41910,Petar Gora,M,180.0,82.0,Croatia,2016,Shooting
82532,41927,Paula Gorycka,F,172.0,54.0,Poland,2012,Cycling
82539,41929,Ale Gorza,M,180.0,83.0,Slovenia,2010,Alpine Skiing
82586,41957,Kennedy Goss,F,173.0,74.0,Canada,2016,Swimming
82587,41958,"Matthew Harley ""Matt"" Goss",M,179.0,73.0,Australia,2012,Cycling
82597,41961,Sarah Goss,F,176.0,73.0,New Zealand,2016,Rugby Sevens
82618,41972,Thomas Gossland,M,183.0,78.0,Canada,2012,Swimming
82619,41973,Miriam Gssner,F,167.0,56.0,Germany,2010,Cross Country Skiing
82655,41990,Shelly Gotlieb,F,174.0,64.0,New Zealand,2014,Snowboarding
82667,41997,Teruya Goto,M,177.0,82.0,Japan,2016,Rugby Sevens
82674,42000,"Matthew Anthony W. ""Matt"" Gotrel",M,195.0,95.0,Great Britain,2016,Rowing
82691,42006,Jim Gottfridsson,M,191.0,93.0,Sweden,2016,Handball
82725,42019,Felix Gottwald,M,179.0,68.0,Austria,2010,Nordic Combined
82735,42024,Susann Gtz,F,163.0,67.0,Germany,2014,Ice Hockey
82757,42029,Mathieu Goubel,M,192.0,95.0,France,2012,Canoeing
82763,42032,"Kara Goucher (Grgas-, Wheeler-)",F,170.0,56.0,United States,2012,Athletics
82766,42035,Sadegh Goudarzi,M,179.0,74.0,Iran,2012,Wrestling
82779,42042,Alex Gough,F,171.0,70.0,Canada,2010,Luge
82780,42042,Alex Gough,F,171.0,70.0,Canada,2014,Luge
82782,42043,Amy Gough,F,164.0,64.0,Canada,2010,Skeleton
82786,42047,Regan Gough,M,183.0,71.0,New Zealand,2016,Cycling
82790,42050,Westley Gough,M,185.0,78.0,New Zealand,2012,Cycling
82791,42051,Simon Gougnard,M,187.0,84.0,Belgium,2012,Hockey
82792,42051,Simon Gougnard,M,187.0,84.0,Belgium,2016,Hockey
82797,42054,Raiza Goulo Henrique,F,168.0,56.0,Brazil,2016,Cycling
82804,42059,Georgia Gould,F,175.0,61.0,United States,2012,Cycling
82817,42067,"Christopher John ""Chris"" Goulding",M,192.0,93.0,Australia,2016,Basketball
82824,42071,Natoya Goule,F,152.0,57.0,Jamaica,2016,Athletics
82831,42077,Ahmed Goumar,M,180.0,73.0,Niger,2016,Judo
82835,42080,Alexandros Gounas,M,179.0,73.0,Greece,2016,Water Polo
82878,42095,Zakari Gourouza,M,175.0,60.0,Niger,2012,Judo
82902,42104,Ricardo Maria Brito e Cunha Melo Gouveia,M,175.0,88.0,Portugal,2016,Golf
82914,42114,Ralph Goveia Assafrao,M,178.0,77.0,Zambia,2016,Swimming
82915,42115,Nastja Govejek,F,170.0,55.0,Slovenia,2012,Swimming
82918,42117,Blake Govers,M,187.0,85.0,Australia,2016,Hockey
82919,42118,Kieran Govers,M,179.0,76.0,Australia,2012,Hockey
82925,42121,Rodney Govinden,M,179.0,84.0,Seychelles,2016,Sailing
82939,42127,Vikas Shive Gowda,M,190.0,110.0,India,2012,Athletics
82940,42127,Vikas Shive Gowda,M,190.0,110.0,India,2016,Athletics
82947,42132,Kerri Gowler,F,182.0,76.0,New Zealand,2016,Rowing
82948,42133,Kazuhiro Goya,M,170.0,77.0,Japan,2016,Rugby Sevens
82979,42147,Batuhan Gzge,M,172.0,64.0,Turkey,2016,Boxing
82986,42152,Micha Goa,M,180.0,66.0,Poland,2012,Cycling
82987,42152,Micha Goa,M,180.0,66.0,Poland,2016,Cycling
82995,42158,"Robert Karl ""Robbie"" Grabarz",M,191.0,81.0,Great Britain,2012,Athletics
82996,42158,"Robert Karl ""Robbie"" Grabarz",M,191.0,81.0,Great Britain,2016,Athletics
83009,42166,Federico Grabich,M,193.0,92.0,Argentina,2012,Swimming
83011,42166,Federico Grabich,M,193.0,92.0,Argentina,2016,Swimming
83016,42169,Michael Rene Grabner,M,186.0,85.0,Austria,2014,Ice Hockey
83020,42170,"Siegfried Josef ""Sigi"" Grabner",M,180.0,80.0,Austria,2010,Snowboarding
83043,42183,Bert Grabsch,M,179.0,79.0,Germany,2012,Cycling
83050,42186,Aiga Grabuste,F,178.0,66.0,Latvia,2012,Athletics
83057,42192,Kate Grace,F,173.0,55.0,United States,2016,Athletics
83081,42207,Luka Granar,M,178.0,85.0,Slovenia,2014,Ice Hockey
83095,42214,Lenua Nicoleta Grdinaru-Grasu,F,176.0,88.0,Romania,2012,Athletics
83123,42227,Marco Soffiatti Grael,M,181.0,82.0,Brazil,2016,Sailing
83124,42228,Martine Soffiatti Grael,F,168.0,62.0,Brazil,2016,Sailing
83135,42233,Bernadette Graf,F,175.0,70.0,Austria,2016,Judo
83136,42234,David Graf,M,180.0,79.0,Switzerland,2016,Cycling
83137,42235,David Graf,M,191.0,91.0,Germany,2016,Boxing
83145,42240,Lisa Graf,F,183.0,69.0,Germany,2016,Swimming
83151,42244,Olga Borisovna Graf,F,160.0,56.0,Russia,2014,Speed Skating
83163,42250,Cyril Graff,M,170.0,64.0,France,2012,Shooting
83165,42250,Cyril Graff,M,170.0,64.0,France,2016,Shooting
83168,42253,Anne-Caroline Graffe,F,176.0,72.0,France,2012,Taekwondo
83185,42259,Cathrine Marie Grage,F,165.0,58.0,Denmark,2010,Speed Skating
83218,42275,Keitani Graham,M,173.0,84.0,Federated States of Micronesia,2012,Wrestling
83235,42284,Matt Graham,M,171.0,71.0,Australia,2014,Freestyle Skiing
83256,42300,Erika Maria Grahm,F,174.0,70.0,Sweden,2014,Ice Hockey
83268,42306,Sara Karin Maria Grahn,F,170.0,69.0,Sweden,2010,Ice Hockey
83274,42311,Isaac Grainger,M,196.0,95.0,New Zealand,2016,Rowing
83278,42312,Katherine Jane Grainger,F,183.0,78.0,Great Britain,2012,Rowing
83279,42312,Katherine Jane Grainger,F,183.0,78.0,Great Britain,2016,Rowing
83280,42313,Susanne Grainger,F,188.0,86.0,Canada,2016,Rowing
83284,42316,Crisanto Grajales Valencia,M,166.0,60.0,Mexico,2012,Triathlon
83285,42316,Crisanto Grajales Valencia,M,166.0,60.0,Mexico,2016,Triathlon
83315,42327,Mats Grambusch,M,177.0,74.0,Germany,2016,Hockey
83316,42328,Tom Grambusch,M,185.0,85.0,Germany,2016,Hockey
83318,42330,Tina Schmidt Gramkov (Christensen-),F,171.0,65.0,Denmark,2012,Sailing
83327,42339,Julieta Granada,F,160.0,58.0,Paraguay,2016,Golf
83356,42351,Mara Jos Granatto,F,158.0,58.0,Argentina,2016,Hockey
83366,42354,Cdric Grand,M,189.0,95.0,Switzerland,2010,Bobsleigh
83372,42359,Iria Grandal Garca,F,161.0,55.0,Spain,2012,Archery
83406,42377,Daneja Grandovec,F,175.0,58.0,Slovenia,2016,Athletics
83421,42386,Jean-Baptiste Grange,M,180.0,74.0,France,2014,Alpine Skiing
83423,42388,Lara Grangeon,F,173.0,60.0,France,2012,Swimming
83424,42388,Lara Grangeon,F,173.0,60.0,France,2016,Swimming
83461,42401,Sergey Yuryevich Grankin,M,195.0,96.0,Russia,2012,Volleyball
83462,42401,Sergey Yuryevich Grankin,M,195.0,96.0,Russia,2016,Volleyball
83467,42404,Mikael Antero Granlund,M,179.0,83.0,Finland,2014,Ice Hockey
83471,42407,Marcel Granollers Pujol,M,190.0,77.0,Spain-2,2012,Tennis
83476,42412,Anna Martina Granstrm,F,178.0,73.0,Sweden,2012,Swimming
83482,42415,Andrew Grant,M,206.0,93.0,Australia,2012,Volleyball
83510,42433,Rhys Grant,M,188.0,88.0,Australia,2016,Rowing
83532,42450,Laura Grasemann,F,162.0,52.0,Germany,2014,Freestyle Skiing
83544,42454,Ulrike Grler,F,175.0,60.0,Germany,2014,Ski Jumping
83554,42463,Santiago Grassi,M,187.0,82.0,Argentina,2016,Swimming
83559,42466,Camille Grassineau,F,165.0,58.0,France,2016,Rugby Sevens
83566,42471,Windi Manuel Graterol Clemente,M,205.0,110.0,Venezuela,2016,Basketball
83571,42475,Benjmin Grtz,M,183.0,75.0,Hungary,2016,Swimming
83573,42477,Jorge Grau Potrille,M,186.0,78.0,Cuba,2016,Shooting
83624,42506,Laura Graves,F,173.0,55.0,United States,2016,Equestrianism
83626,42507,Peter Graves,M,188.0,80.0,United States,2012,Rowing
83642,42517,Adeline Maria Gray,F,173.0,77.0,United States,2016,Wrestling
83702,42546,Sarah Gray,F,173.0,68.0,New Zealand,2012,Rowing
83720,42559,Grazielle Pinheiro Guimares Nascimento,F,162.0,54.0,Brazil,2012,Football
83756,42578,Jenia Grebennikov,M,188.0,85.0,France,2016,Volleyball
83765,42584,Denis Sergeevich Grebeshkov,M,185.0,88.0,Russia,2010,Ice Hockey
83766,42585,Mathieu Grbille,M,198.0,100.0,France,2016,Handball
83780,42591,Andrey Vladimirovich Grechin,M,199.0,99.0,Russia,2012,Swimming
83783,42591,Andrey Vladimirovich Grechin,M,199.0,99.0,Russia,2016,Swimming
83785,42592,Yelizaveta Andriyanovna Grechishnikova,F,168.0,50.0,Russia,2012,Athletics
83787,42593,Yevdokia Yuryevna Grechishnikova,F,167.0,55.0,Russia,2012,Modern Pentathlon
83788,42594,Daniele Greco,M,184.0,75.0,Italy,2012,Athletics
83791,42597,Andreea Grecu,F,176.0,74.0,Romania,2014,Bobsleigh
83836,42604,Jean Greeff,M,181.0,94.0,South Africa,2012,Weightlifting
83841,42609,Brendan Green,M,183.0,72.0,Canada,2010,Biathlon
83842,42609,Brendan Green,M,183.0,72.0,Canada,2014,Biathlon
83874,42622,Draymond Jamal Green,M,200.0,104.0,United States,2016,Basketball
83875,42623,Ellia Green,F,172.0,75.0,Australia,2016,Rugby Sevens
83882,42628,Gavin Kyle Green,M,185.0,91.0,Malaysia,2016,Golf
83885,42631,Jack Peter Green,M,193.0,78.0,Great Britain,2012,Athletics
83887,42631,Jack Peter Green,M,193.0,78.0,Great Britain,2016,Athletics
83888,42632,Jake Milton Green,M,192.0,90.0,South Africa,2016,Rowing
83896,42636,Leford Green,M,191.0,91.0,Jamaica,2012,Athletics
83925,42653,Emma Anna-Maria Green-Tregaro,F,180.0,62.0,Sweden,2012,Athletics
83937,42661,Cejhae Colin Greene,M,174.0,72.0,Antigua and Barbuda,2016,Athletics
83941,42663,"David Thomas ""Dai"" Greene",M,185.0,78.0,Great Britain,2012,Athletics
84006,42694,Sean Greenwood,M,183.0,90.0,Ireland,2014,Skeleton
84017,42701,Brian Gregg,M,173.0,69.0,United States,2014,Cross Country Skiing
84021,42703,Jamie Roy Gregg,M,180.0,80.0,Canada,2010,Speed Skating
84022,42703,Jamie Roy Gregg,M,180.0,80.0,Canada,2014,Speed Skating
84023,42704,Jessica Gregg,F,174.0,62.0,Canada,2010,Short Track Speed Skating
84053,42721,Pascal Gregor Wiberg,M,189.0,82.0,Denmark,2016,Football
84054,42722,Bla Gregorc,M,190.0,95.0,Slovenia,2014,Ice Hockey
84064,42724,Teja Gregorin,F,171.0,56.0,Slovenia,2010,Biathlon
84069,42724,Teja Gregorin,F,171.0,56.0,Slovenia,2014,Biathlon
84079,42729,Mateus Filipe Gregrio Machado,M,185.0,108.0,Brazil,2016,Weightlifting
84080,42730,Rossella Gregorio,F,164.0,60.0,Italy,2016,Fencing
84082,42731,Sarah Joelle Gregorius,F,157.0,56.0,New Zealand,2012,Football
84083,42731,Sarah Joelle Gregorius,F,157.0,56.0,New Zealand,2016,Football
84100,42734,"Alexander John ""Alex"" Gregory",M,198.0,97.0,Great Britain,2012,Rowing
84101,42734,"Alexander John ""Alex"" Gregory",M,198.0,97.0,Great Britain,2016,Rowing
84118,42744,Ryan Gregson,M,184.0,73.0,Australia,2012,Athletics
84119,42744,Ryan Gregson,M,184.0,73.0,Australia,2016,Athletics
84120,42745,Daniel Mark Greig,M,172.0,69.0,Australia,2014,Speed Skating
84124,42748,"Michelle ""Mitchey"" Greig",F,174.0,70.0,New Zealand,2010,Freestyle Skiing
84126,42750,Thomas Greilinger,M,180.0,88.0,Germany,2010,Ice Hockey
84130,42752,Janine Greiner,F,168.0,57.0,Switzerland,2010,Curling
84131,42752,Janine Greiner,F,168.0,57.0,Switzerland,2014,Curling
84143,42758,Andre Greipel,M,184.0,82.0,Germany,2012,Cycling
84151,42759,Michael Greis,M,176.0,72.0,Germany,2010,Biathlon
84158,42761,Thomas Greiss,M,185.0,92.0,Germany,2010,Ice Hockey
84172,42770,Eileen Grench,F,152.0,59.0,Panama,2016,Fencing
84189,42777,Libania Grenot Martnez (-Scafetti),F,175.0,60.0,Italy,2012,Athletics
84191,42777,Libania Grenot Martnez (-Scafetti),F,175.0,60.0,Italy,2016,Athletics
84215,42790,Charel Grethen,M,180.0,65.0,Luxembourg,2016,Athletics
84244,42798,Jamie Greubel (-Poser),F,175.0,76.0,United States-2,2014,Bobsleigh
84268,42803,"Matthew ""Matt"" Grevers",M,203.0,105.0,United States,2012,Swimming
84272,42804,"Catherine Rose ""Katie"" Greves (-Solesbury)",F,179.0,71.0,Great Britain,2012,Rowing
84273,42804,"Catherine Rose ""Katie"" Greves (-Solesbury)",F,179.0,71.0,Great Britain,2016,Rowing
84284,42808,George Grey,M,179.0,76.0,Canada,2010,Cross Country Skiing
84289,42810,Benjamn Grez Ahrens,M,181.0,76.0,Chile,2012,Sailing
84290,42810,Benjamn Grez Ahrens,M,181.0,76.0,Chile,2016,Sailing
84291,42811,Cristbal Grez Ahrens,M,178.0,81.0,Chile,2016,Sailing
84292,42812,Dimitrije Grgi,M,191.0,82.0,Serbia,2016,Shooting
84294,42813,Filip Grgi,M,173.0,68.0,Croatia,2016,Taekwondo
84295,42814,Denis Belyanovich Gribanov,M,190.0,74.0,Russia,2016,Sailing
84302,42819,"Charles Maxwell ""Charlie"" Grice",M,182.0,70.0,Great Britain,2016,Athletics
84304,42821,Andrey Gridin,M,180.0,74.0,Bulgaria,2014,Cross Country Skiing
84314,42824,Sophia Griebel,F,171.0,62.0,Germany,2014,Skeleton
84370,42841,Preston Griffall,M,178.0,70.0,United States-2,2014,Luge
84372,42843,"Benjamin ""Ben"" Griffin",M,181.0,84.0,New Zealand,2010,Alpine Skiing
84375,42844,Colin Griffin,M,185.0,70.0,Ireland,2012,Athletics
84382,42849,Kelly Griffin,F,163.0,68.0,United States,2016,Rugby Sevens
84407,42861,Adrian Griffith,M,178.0,75.0,Bahamas,2016,Athletics
84441,42883,Katia Griffiths,F,173.0,55.0,Spain,2014,Freestyle Skiing
84446,42887,Sam Griffiths,M,171.0,73.0,Australia,2012,Equestrianism
84448,42887,Sam Griffiths,M,171.0,73.0,Australia,2016,Equestrianism
84462,42894,Jakub Grigar,M,183.0,81.0,Slovakia,2016,Canoeing
84471,42901,Marius Grigonis,M,198.0,88.0,Lithuania,2016,Basketball
84485,42904,Cristina Grigora,F,184.0,72.0,Romania,2012,Rowing
84517,42912,Aristidis Grigoriadis,M,196.0,76.0,Greece,2012,Swimming
84521,42916,Anastasija Grigorjeva,F,169.0,65.0,Latvia,2012,Wrestling
84522,42916,Anastasija Grigorjeva,F,169.0,65.0,Latvia,2016,Wrestling
84542,42919,Antoniya Grigorova-Burgova,F,167.0,58.0,Bulgaria,2010,Cross Country Skiing
84544,42919,Antoniya Grigorova-Burgova,F,167.0,58.0,Bulgaria,2014,Cross Country Skiing
84552,42924,Kirill Akopovich Grigoryan,M,179.0,88.0,Russia,2016,Shooting
84564,42929,Vladimir Viktorovich Grigoryev,M,178.0,83.0,Russia,2014,Short Track Speed Skating
84570,42931,Kseniya Grigoryeva,F,180.0,60.0,Uzbekistan,2010,Alpine Skiing
84572,42931,Kseniya Grigoryeva,F,180.0,60.0,Uzbekistan,2014,Alpine Skiing
84617,42944,Emiliano Grillo,M,175.0,78.0,Argentina,2016,Golf
84621,42946,Santiago Enrique Grillo Diez,M,185.0,74.0,Colombia,2012,Sailing
84622,42946,Santiago Enrique Grillo Diez,M,185.0,74.0,Colombia,2016,Sailing
84628,42950,Clemence Grimal,F,176.0,70.0,France,2014,Snowboarding
84638,42953,Martina Grimaldi,F,172.0,65.0,Italy,2012,Swimming
84639,42954,Esteban Mauricio Grimalt Fuster,M,190.0,88.0,Chile,2016,Beach Volleyball
84640,42955,Marco Alfonso Grimalt Krogh,M,195.0,90.0,Chile,2016,Beach Volleyball
84652,42961,Vanessa Grimberg,F,176.0,63.0,Germany,2016,Swimming
84680,42975,Torben Risgaard Grimmel,M,182.0,90.0,Denmark,2012,Shooting
84681,42975,Torben Risgaard Grimmel,M,182.0,90.0,Denmark,2016,Shooting
84699,42981,Mark R. Grimmette,M,185.0,90.0,United States-2,2010,Luge
84705,42984,Kari Aalvik Grimsb,F,180.0,80.0,Norway,2012,Handball
84706,42984,Kari Aalvik Grimsb,F,180.0,80.0,Norway,2016,Handball
84713,42990,Anton Grimus,M,194.0,105.0,Australia,2014,Freestyle Skiing
84715,42991,Lina Grinikait (-Samuole),F,167.0,62.0,Lithuania,2012,Athletics
84720,42994,Brittney Yevette Griner,F,203.0,94.0,United States,2016,Basketball
84745,43009,Anna Sergeyevna Grinyova,F,185.0,87.0,Russia,2016,Water Polo
84769,43022,Nadezhda Sergeyevna Grishayeva,F,195.0,82.0,Russia,2012,Basketball
84782,43026,Aleksey Gennadyevich Grishin,M,170.0,70.0,Belarus,2010,Freestyle Skiing
84783,43026,Aleksey Gennadyevich Grishin,M,170.0,70.0,Belarus,2014,Freestyle Skiing
84796,43031,Anastasiya Nikolayevna Grishina,F,146.0,37.0,Russia,2012,Gymnastics
84811,43037,Mindaugas Grikonis,M,190.0,92.0,Lithuania,2012,Rowing
84812,43037,Mindaugas Grikonis,M,190.0,92.0,Lithuania,2016,Rowing
84823,43043,Lauma Grva,F,181.0,62.0,Latvia,2012,Athletics
84838,43051,Tsgabu Gebremaryam Grmay,M,175.0,63.0,Ethiopia,2016,Cycling
84851,43058,Helen Grobert,F,175.0,57.0,Germany,2016,Cycling
84853,43060,Ursula Grobler,F,173.0,60.0,South Africa,2016,Rowing
84878,43072,Renee Joanne Groeneveld,F,167.0,62.0,Netherlands,2012,Sailing
84886,43074,Renate Titzia Groenewold,F,180.0,74.0,Netherlands,2010,Speed Skating
84888,43075,Rosalind Groenewoud,F,177.0,62.0,Canada,2014,Freestyle Skiing
84898,43081,Sarah Brooke Groff-True,F,173.0,63.0,United States,2012,Triathlon
84899,43081,Sarah Brooke Groff-True,F,173.0,63.0,United States,2016,Triathlon
84910,43091,Tim Grohmann,M,194.0,98.0,Germany,2012,Rowing
84911,43092,Karolna Grohov,F,170.0,66.0,Czech Republic,2014,Cross Country Skiing
84916,43095,"Hindrik Harmannus Arnoldus ""Henk"" Grol",M,190.0,100.0,Netherlands,2012,Judo
84917,43095,"Hindrik Harmannus Arnoldus ""Henk"" Grol",M,190.0,100.0,Netherlands,2016,Judo
84932,43102,Mariya Igorevna Gromova,F,172.0,61.0,Russia,2012,Synchronized Swimming
84933,43103,Mariya Sergeyevna Gromova,F,170.0,62.0,Russia,2012,Swimming
84948,43112,Anna-Lena Grnefeld,F,180.0,78.0,Germany-1,2012,Tennis
84949,43112,Anna-Lena Grnefeld,F,180.0,78.0,Germany-1,2016,Tennis
84988,43131,Angus Groom,M,195.0,94.0,Great Britain,2016,Rowing
85004,43138,Cornelia Nycke Groot,F,175.0,70.0,Netherlands,2016,Handball
85006,43139,Stefan Groothuis,M,181.0,78.0,Netherlands,2010,Speed Skating
85008,43139,Stefan Groothuis,M,181.0,78.0,Netherlands,2014,Speed Skating
85022,43143,Baptiste Gros,M,178.0,80.0,France,2014,Cross Country Skiing
85040,43150,Marcus Gro,M,182.0,85.0,Germany,2012,Canoeing
85041,43150,Marcus Gro,M,182.0,85.0,Germany,2016,Canoeing
85128,43184,Stefano Gross,M,178.0,76.0,Italy,2014,Alpine Skiing
85166,43199,Ciril Grossklaus,M,185.0,90.0,Switzerland,2016,Judo
85198,43214,Simon Grotelschen,M,194.0,84.0,Germany,2012,Sailing
85199,43215,Jonathan Groth,M,184.0,75.0,Denmark,2016,Table Tennis
85201,43217,"Samuel ""Sam"" Groth",M,193.0,100.0,Australia,2016,Tennis
85204,43220,Pl Ivar Grotnes,M,188.0,86.0,Norway,2010,Ice Hockey
85207,43223,"Steven Franklin C. ""Steve"" Grotowski",M,198.0,92.0,Great Britain,2012,Beach Volleyball
85210,43226,Howard Grotts,M,171.0,58.0,United States,2016,Cycling
85244,43239,Kristina Nicole Groves,F,175.0,66.0,Canada,2010,Speed Skating
85250,43241,Madeline Groves,F,179.0,66.0,Australia,2016,Swimming
85253,43242,Nicola Groves,F,168.0,63.0,Great Britain,2016,Sailing
85276,43252,Mariya Zdravkova Grozdeva (Grigorova-),F,163.0,63.0,Bulgaria,2012,Shooting
85285,43255,"Gyrgy ""Georg"" Grozer",M,200.0,102.0,Germany,2012,Volleyball
85301,43261,Cecilia Anna Grubbstrm Skagerstam,F,178.0,68.0,Sweden,2012,Handball
85302,43262,"Christian Eugene ""Chris"" Grube",M,194.0,72.0,Great Britain,2016,Sailing
85316,43267,Bernhard Gruber,M,185.0,71.0,Austria,2010,Nordic Combined
85318,43267,Bernhard Gruber,M,185.0,71.0,Austria,2014,Nordic Combined
85320,43268,Bettina Gruber,F,170.0,60.0,Switzerland,2010,Cross Country Skiing
85321,43268,Bettina Gruber,F,170.0,60.0,Switzerland,2014,Cross Country Skiing
85348,43279,Patrick Gruber,M,171.0,75.0,Italy-1,2010,Luge
85349,43279,Patrick Gruber,M,171.0,75.0,Italy-1,2014,Luge
85350,43279,Patrick Gruber,M,171.0,75.0,Italy,2014,Luge
85358,43282,Jelena Grubii,F,184.0,78.0,Croatia,2012,Handball
85367,43286,Sylwia Gruchaa,F,172.0,59.0,Poland,2012,Fencing
85371,43288,Sandrine Gruda,F,193.0,83.0,France,2012,Basketball
85372,43288,Sandrine Gruda,F,193.0,83.0,France,2016,Basketball
